Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff
15076,3.144458281444583,803,2003-03-07,2005-12-31,1030
15077,3.210144927536232,138,2004-01-07,2005-12-22,715
15078,3.5178674768518516,27648,1999-12-17,2005-12-31,2206
15079,3.4168514412416853,451,2004-01-07,2005-12-31,724
15080,2.9226569608735216,1099,2000-01-24,2005-12-31,2168
15081,3.566666666666667,270,2001-07-19,2005-12-10,1605
15082,3.6862003780718338,529,2003-11-14,2005-12-25,772
15083,1.6685393258426966,178,2004-06-22,2005-12-30,556
15084,3.5614808285588366,43111,1999-12-24,2005-12-31,2199
15085,3.6923076923076925,260,2003-08-22,2005-12-28,859
15086,4.155925155925156,481,2003-09-12,2005-12-08,818
15087,3.5355450236966823,211,2004-05-14,2005-12-31,596
15088,2.856353591160221,181,2002-08-23,2005-12-08,1203
15089,2.074074074074074,108,2001-08-28,2005-12-18,1573
15090,2.712092130518234,521,2003-04-02,2005-12-30,1003
15091,3.29518359561278,2097,2002-06-07,2005-12-30,1302
15092,3.372093023255814,129,2001-04-06,2005-12-16,1715
15093,3.4422674529199164,5257,2003-02-27,2005-12-31,1038
15094,2.6463414634146343,328,2004-01-31,2005-12-31,700
15095,2.608910891089109,202,2003-12-19,2005-12-31,743
15096,3.941952506596306,379,2005-07-10,2005-12-31,174
15097,2.316872427983539,243,2005-02-02,2005-12-29,330
15098,3.3981481481481484,324,2001-04-25,2005-12-20,1700
15099,2.9292994511829544,21683,2003-01-16,2005-12-31,1080
15100,3.197969543147208,197,2003-06-10,2005-12-31,935
15101,2.9749565217391303,2875,2000-04-01,2005-12-31,2100
15102,2.250832408435072,901,2002-04-05,2005-12-30,1365
15103,3.378238341968912,193,2004-02-01,2005-12-31,699
15104,4.462196861626248,701,2005-09-26,2005-12-31,96
15105,3.6150290960273943,47601,1999-11-11,2005-12-31,2242
15106,3.73728813559322,354,2005-04-15,2005-12-29,258
15107,3.8931614335790825,160326,2001-12-08,2005-12-31,1484
15108,2.545722713864307,339,2001-04-10,2005-12-28,1723
15109,3.847604485219164,1962,2003-11-15,2005-12-31,777
15110,3.47356529597831,28769,2004-08-03,2005-12-31,515
15111,3.4088669950738915,203,2004-06-27,2005-12-31,552
15112,3.458563535911602,543,2004-01-17,2005-12-28,711
15113,2.872340425531915,329,2000-01-13,2005-12-29,2177
15114,3.791031036296686,15208,2003-04-04,2005-12-29,1000
15115,3.0786516853932584,267,2000-01-10,2005-12-27,2178
15116,3.997723271203934,65884,2004-01-12,2005-12-31,719
15117,3.1052631578947367,228,2003-11-18,2005-12-29,772
15118,2.5,302,2001-07-28,2005-12-19,1605
15119,2.4918918918918918,185,2000-11-13,2005-12-20,1863
15120,2.090497737556561,442,2000-11-27,2005-12-23,1852
15121,3.384,250,2003-08-10,2005-12-23,866
15122,3.252089136490251,718,2002-05-24,2005-12-29,1315
15123,3.3876852907639683,877,2000-02-24,2005-12-30,2136
15124,3.724237751389684,216596,2000-04-27,2005-12-31,2074
15125,3.621917808219178,8030,2000-01-06,2005-12-31,2186
15126,3.220059880239521,668,2002-09-19,2005-12-29,1197
15127,3.223744292237443,219,2005-02-05,2005-12-31,329
15128,2.776965265082267,1094,2002-03-13,2005-12-29,1387
15129,4.014042126379137,27916,2000-02-07,2005-12-31,2154
15130,3.082706766917293,1197,2003-09-12,2005-12-28,838
15131,3.338129496402878,139,2000-12-08,2005-11-14,1802
15132,3.5450100967159104,9409,2001-07-06,2005-12-30,1638
15133,3.1123287671232878,1095,1999-12-24,2005-12-31,2199
15134,3.0523864959254947,3436,2001-11-28,2005-12-31,1494
15135,2.52,125,2004-10-29,2005-12-20,417
15136,3.7026315789473685,380,2001-08-08,2005-12-20,1595
15137,3.6111778846153846,6656,2000-01-08,2005-12-31,2184
15138,2.9946236559139785,186,2003-09-13,2005-12-26,835
15139,2.549019607843137,204,2004-08-20,2005-12-24,491
15140,2.768421052631579,190,2005-04-13,2005-12-28,259
15141,2.324074074074074,108,2000-02-01,2005-12-24,2153
15142,3.0434782608695654,115,2001-01-17,2005-12-13,1791
15143,3.9867256637168142,1356,2005-04-24,2005-12-31,251
15144,3.358974358974359,234,2000-01-15,2005-11-24,2140
15145,3.0876288659793816,194,2005-09-02,2005-12-29,118
15146,2.8034026465028354,529,2000-09-04,2005-12-30,1943
15147,3.4343936381709743,1006,2001-05-29,2005-12-31,1677
15148,4.163043478260869,92,2005-07-24,2005-12-28,157
15149,3.5084745762711864,118,2004-10-29,2005-12-27,424
15150,2.591796875,512,2000-09-01,2005-12-28,1944
15151,3.525338145205313,65948,2004-02-25,2005-12-31,675
15152,3.89501312335958,762,2005-01-24,2005-12-31,341
15153,2.9313929313929314,2405,2002-08-02,2005-12-31,1247
15154,3.1197066477407143,4227,2000-02-28,2005-12-27,2129
15155,4.060046189376443,3464,2003-02-20,2005-12-31,1045
15156,3.64787803971859,83437,2000-04-21,2005-12-31,2080
15157,2.889655172413793,580,2002-04-02,2005-12-31,1369
15158,2.909932360270559,11236,2001-06-26,2005-12-30,1648
15159,3.1359649122807016,228,2004-04-19,2005-12-30,620
15160,3.369639000308547,3241,2002-07-09,2005-12-31,1271
15161,2.838235294117647,204,2003-10-01,2005-12-29,820
15162,3.869120654396728,489,2003-12-09,2005-12-31,753
15163,3.689630340854537,16664,1999-12-30,2005-12-31,2193
15164,4.1129518072289155,5976,2003-10-07,2005-12-31,816
15165,3.1590612777053453,767,2003-04-30,2005-12-30,975
15166,2.470954356846473,482,2005-08-25,2005-12-30,127
15167,3.0850515463917527,388,2005-05-06,2005-12-31,239
15168,3.4339622641509435,318,2000-06-25,2005-12-19,2003
15169,2.933333333333333,105,2001-01-11,2005-12-31,1815
15170,2.8016528925619837,2904,2002-08-27,2005-12-29,1220
15171,3.3100077579519005,6445,2000-09-11,2005-12-31,1937
15172,2.098901098901099,91,2000-01-06,2005-12-24,2179
15173,2.9352941176470586,170,2004-09-12,2005-12-23,467
15174,3.5191387559808613,836,2003-10-14,2005-12-28,806
15175,2.0681818181818183,132,2002-08-31,2005-12-07,1194
15176,3.486915887850467,1070,2002-06-19,2005-12-30,1290
15177,3.1919163100332857,10515,2000-09-10,2005-12-31,1938
15178,2.4098360655737703,122,2005-02-16,2005-12-19,306
15179,2.8702290076335877,131,2003-06-03,2005-12-28,939
15180,3.310483870967742,248,2004-04-09,2005-12-29,629
15181,3.327420094815721,13078,1999-12-24,2005-12-31,2199
15182,3.1924903368304802,27165,2001-02-10,2005-12-31,1785
15183,4.219814241486068,6137,2003-09-12,2005-12-31,841
15184,4.022267206477733,494,2004-06-16,2005-12-31,563
15185,2.473684210526316,190,2005-06-17,2005-12-27,193
15186,3.0462850182704018,3284,2001-02-21,2005-12-30,1773
15187,3.56,100,2005-09-02,2005-12-17,106
15188,2.330612244897959,245,2005-07-29,2005-12-30,154
15189,3.4724770642201834,218,2005-06-10,2005-12-30,203
15190,2.968609865470852,223,2000-11-04,2005-11-18,1840
15191,3.6884422110552766,199,2003-11-02,2005-12-26,785
15192,3.319277108433735,166,2003-11-11,2005-12-22,772
15193,3.7051915945611866,1618,1999-12-28,2005-12-31,2195
15194,2.2666666666666666,135,2001-06-06,2005-12-18,1656
15195,3.900647948164147,463,2005-07-15,2005-12-30,168
15196,3.0821917808219177,219,2003-06-04,2005-12-29,939
15197,3.638888888888889,36,2005-08-15,2005-12-27,134
15198,3.7621464829586655,1379,2000-06-17,2005-12-28,2020
15199,2.126984126984127,63,2005-06-25,2005-12-31,189
15200,3.1608892635128014,9491,2000-01-06,2005-12-31,2186
15201,3.658247829518548,1267,2002-04-19,2005-12-29,1350
15202,3.28,50,2005-09-22,2005-12-27,96
15203,2.814935064935065,616,2003-05-12,2005-12-28,961
15204,3.432377049180328,976,2003-01-17,2005-12-29,1077
15205,3.4421656135277017,196397,2004-02-19,2005-12-31,681
15206,4.1743404035178475,1933,2004-01-10,2005-12-31,721
15207,3.672811059907834,217,2000-04-28,2005-12-30,2072
15208,3.009009009009009,111,2005-04-15,2005-12-20,249
15209,3.8958530907836884,34797,2004-07-30,2005-12-31,519
15210,3.131707317073171,205,2004-08-03,2005-12-29,513
15211,3.541278708876474,3222,2000-07-02,2005-12-30,2007
15212,2.2801204819277108,332,2003-03-16,2005-12-30,1020
15213,3.2128146453089244,437,2000-10-02,2005-12-28,1913
15214,3.5427631578947367,304,2003-06-18,2005-12-29,925
15215,3.6973365617433416,413,2004-11-13,2005-12-30,412
15216,2.823181049069374,1182,2001-04-15,2005-12-27,1717
15217,4.275,80,2005-06-21,2005-12-30,192
15218,3.2927152317880797,755,2000-09-14,2005-12-31,1934
15219,3.379694019471488,1438,2003-01-22,2005-12-31,1074
15220,3.9244532803180916,503,2002-10-16,2005-12-22,1163
15221,2.943589743589744,1170,2004-03-02,2005-12-31,669
15222,3.5058823529411764,340,2004-11-12,2005-12-29,412
15223,3.020493609519612,9076,2001-07-18,2005-12-31,1627
15224,2.977850697292863,2438,2000-05-20,2005-12-31,2051
15225,2.682926829268293,82,2004-06-18,2005-12-20,550
15226,1.9375,1104,2002-10-06,2005-12-28,1179
15227,2.457943925233645,107,2001-10-10,2005-08-27,1417
15228,3.162921348314607,178,2005-05-21,2005-12-31,224
15229,4.141587301587301,1575,2003-09-12,2005-12-31,841
15230,2.7899159663865545,119,2003-04-01,2005-12-20,994
15231,3.2794117647058822,204,2003-03-05,2005-12-28,1029
15232,3.729032258064516,155,2004-10-25,2005-12-27,428
15233,3.214468252408099,50870,2001-09-24,2005-12-31,1559
15234,3.0697970163854245,20445,2000-11-12,2005-12-31,1875
15235,3.0385356454720616,519,2003-07-31,2005-12-28,881
15236,2.7962264150943397,530,2002-11-29,2005-12-31,1128
15237,3.0018444512757454,3253,2001-03-07,2005-12-31,1760
15238,2.90521327014218,211,2000-01-14,2005-12-22,2169
15239,3.7489504617968095,1191,2000-01-23,2005-12-31,2169
15240,1.923728813559322,118,2005-01-24,2005-12-26,336
15241,3.015527950310559,322,2003-12-29,2005-12-27,729
15242,3.192062367115521,1411,2000-09-08,2005-12-28,1937
15243,2.987225344915687,1957,2001-11-20,2005-12-27,1498
15244,2.7369537547730167,4714,2000-01-18,2005-12-31,2174
15245,3.720879120879121,455,2004-08-15,2005-12-31,503
15246,3.5340401785714284,14336,2002-01-15,2005-12-31,1446
15247,2.6791044776119404,1742,2004-01-30,2005-12-27,697
15248,2.9072164948453607,97,2005-04-01,2005-12-16,259
15249,2.6878612716763004,173,2005-05-13,2005-12-29,230
15250,3.55923159018143,937,2000-01-06,2005-12-31,2186
15251,3.4763092269326683,401,2005-04-02,2005-12-31,273
15252,3.1354466858789625,694,2003-08-29,2005-12-30,854
15253,3.176470588235294,323,2004-04-23,2005-12-31,617
15254,2.0729166666666665,96,2002-03-08,2005-12-20,1383
15255,2.975165562913907,1812,2002-11-28,2005-12-30,1128
15256,3.141696113074205,2830,2001-11-17,2005-12-31,1505
15257,3.6084542360737952,5583,2005-01-13,2005-12-31,352
15258,3.246376811594203,138,2005-03-22,2005-12-31,284
15259,3.2993197278911564,735,2002-02-12,2005-12-30,1417
15260,2.5142241379310346,2320,2001-03-26,2005-12-30,1740
15261,3.336734693877551,98,2000-07-17,2005-12-10,1972
15262,1.6903765690376569,239,2004-06-04,2005-12-11,555
15263,3.978545887961859,1678,2004-10-23,2005-12-31,434
15264,3.715605749486653,974,2000-01-23,2005-12-30,2168
15265,3.078838174273859,241,2004-05-06,2005-12-31,604
15266,2.1528384279475983,229,2000-03-04,2005-12-19,2116
15267,4.214444444444444,2700,2004-07-23,2005-12-31,526
15268,2.6796875,384,2002-08-27,2005-12-31,1222
15269,3.7798882681564248,895,2005-03-12,2005-12-31,294
15270,4.122399020807833,817,2005-08-21,2005-12-31,132
15271,3.577777777777778,360,2000-05-11,2005-12-20,2049
15272,2.7878646441073514,4285,2002-03-14,2005-12-31,1388
15273,3.0913461538461537,208,2004-05-28,2005-12-30,581
15274,2.861842105263158,304,2004-01-23,2005-12-28,705
15275,2.33,100,2000-02-14,2005-12-20,2136
15276,3.8330066640533125,2551,2003-10-17,2005-12-31,806
15277,3.21958174904943,1052,2000-01-06,2005-12-31,2186
15278,3.931654676258993,278,2005-06-02,2005-12-29,210
15279,3.036803364879075,951,2001-05-17,2005-12-30,1688
15280,2.8125,80,2000-01-29,2005-12-13,2145
15281,3.5428265524625266,934,2003-09-14,2005-12-21,829
15282,3.617998506348021,2678,2000-09-06,2005-12-31,1942
15283,3.2237136465324383,447,2003-03-20,2005-12-29,1015
15284,3.4735449735449735,378,2001-07-06,2005-12-08,1616
15285,3.0744265495363594,4098,2000-06-01,2005-12-31,2039
15286,3.0196808510638298,1880,2000-07-11,2005-12-31,1999
15287,3.091240875912409,274,2005-01-07,2005-12-29,356
15288,2.801526717557252,131,2004-01-08,2005-12-19,711
15289,2.835570469798658,2682,2002-01-15,2005-12-28,1443
15290,2.89010989010989,455,2000-06-03,2005-12-29,2035
15291,3.664319248826291,852,2004-01-04,2005-12-30,726
15292,2.9931034482758623,145,2000-03-22,2005-12-23,2102
15293,3.9765765765765764,555,2004-07-19,2005-12-31,530
15294,3.9515655577299413,2044,2001-08-11,2005-12-31,1603
15295,2.0584088620342396,993,2004-02-13,2005-12-31,687
15296,4.513328357413233,37514,2002-11-30,2005-12-31,1127
15297,2.5729166666666665,96,2001-06-24,2005-12-27,1647
15298,3.3691529709228822,791,2004-06-23,2005-12-31,556
15299,2.6120689655172415,116,2004-04-30,2005-12-29,608
15300,3.5199875078076204,3202,2001-03-23,2005-12-30,1743
15301,3.0448717948717947,156,2005-08-07,2005-12-31,146
15302,1.944636678200692,289,2003-04-08,2005-12-25,992
15303,3.8465346534653464,1414,2003-07-20,2005-12-31,895
15304,3.502516175413372,1391,2002-07-28,2005-12-30,1251
15305,3.9961750956226094,2353,2004-10-29,2005-12-31,428
15306,4.159924741298212,1063,2005-06-19,2005-12-31,195
15307,4.162252134896511,20727,2003-06-13,2005-12-31,932
15308,2.2450980392156863,204,2001-09-03,2005-12-27,1576
15309,3.0841172214182344,5528,2000-01-05,2005-12-31,2187
15310,3.4685534591194966,954,2001-12-23,2005-12-31,1469
15311,3.7896551724137932,580,2004-04-30,2005-12-30,609
15312,3.4615384615384617,208,2002-04-13,2005-12-30,1357
15313,3.273174157303371,1424,2004-10-22,2005-12-29,433
15314,3.941860465116279,258,2005-02-25,2005-12-30,308
15315,3.531203195207189,4006,2004-04-13,2005-12-31,627
15316,3.960419647114926,2097,2003-09-20,2005-12-31,833
15317,3.483226266952177,4203,1999-12-17,2005-12-31,2206
15318,2.9779411764705883,136,2002-06-18,2005-12-22,1283
15319,2.7954545454545454,220,2000-11-27,2005-12-28,1857
15320,2.954225352112676,284,2000-11-29,2005-12-22,1849
15321,3.7436440677966103,1416,2004-02-08,2005-12-31,692
15322,3.988745075970737,1777,2004-05-22,2005-12-31,588
15323,2.0569105691056913,123,2003-07-30,2005-12-18,872
15324,3.621505376344086,465,2005-05-15,2005-12-30,229
15325,3.4735547355473555,813,2003-10-29,2005-12-31,794
15326,2.0526315789473686,171,2000-02-04,2005-12-18,2144
15327,3.3758620689655174,290,2004-06-22,2005-12-28,554
15328,3.0709219858156027,141,2005-02-18,2005-12-29,314
15329,3.376883116883117,3850,2004-03-12,2005-12-31,659
15330,2.9517426273458445,373,2000-07-12,2005-12-28,1995
15331,3.381818181818182,110,2005-08-01,2005-12-30,151
15332,3.248587570621469,354,2003-01-15,2005-12-29,1079
15333,4.187680968675967,3799,2003-05-07,2005-12-30,968
15334,3.166846458108594,2781,2002-07-27,2005-12-30,1252
15335,3.805345316934721,4228,2000-03-16,2005-12-31,2116
15336,3.047105004906771,6114,1999-12-06,2005-12-31,2217
15337,3.036697247706422,218,2004-06-04,2005-12-22,566
15338,3.115107913669065,139,2001-03-21,2005-12-28,1743
15339,3.4719552076107423,40364,2000-03-11,2005-12-31,2121
15340,2.32972972972973,185,2000-01-06,2005-11-16,2141
15341,2.681318681318681,91,2000-01-06,2005-12-18,2173
15342,3.4831789220967098,32489,2000-03-02,2005-12-31,2130
15343,3.141833810888252,698,2004-06-28,2005-12-31,551
15344,2.732394366197183,71,2005-07-21,2005-12-20,152
15345,2.952835402142493,47048,2003-09-19,2005-12-31,834
15346,2.7111650485436893,412,2004-04-19,2005-12-31,621
15347,3.2982758620689654,580,2000-01-08,2005-12-31,2184
15348,3.4653465346534653,404,2004-10-05,2005-12-31,452
15349,2.168,125,2002-07-03,2005-12-31,1277
15350,2.977777777777778,180,2000-01-09,2005-12-04,2156
15351,3.515274949083503,1473,2003-12-10,2005-12-30,751
15352,3.4280155642023344,771,2002-05-15,2005-12-30,1325
15353,3.855238095238095,525,2003-11-18,2005-12-31,774
15354,3.7483870967741937,155,2004-10-29,2005-12-26,423
15355,2.99,300,2001-03-10,2005-12-22,1748
15356,3.6324786324786325,234,2005-01-22,2005-12-31,343
15357,2.185483870967742,124,2003-05-14,2005-12-20,951
15358,2.5622119815668203,434,2000-03-23,2005-12-28,2106
15359,3.772448979591837,980,2001-04-26,2005-12-31,1710
15360,3.638225255972696,293,2004-07-23,2005-12-30,525
15361,3.5206961785849415,13215,2002-03-03,2005-12-31,1399
15362,3.3118120237087214,4724,2001-07-02,2005-12-31,1643
15363,3.7529365700861392,2554,2003-05-11,2005-12-30,964
15364,3.300087489063867,1143,2001-06-22,2005-12-29,1651
15365,3.400383666758016,3649,2003-06-07,2005-12-31,938
15366,3.6949462611479533,21865,2000-01-06,2005-12-31,2186
15367,3.7449095022624435,1768,2000-01-14,2005-12-26,2173
15368,2.6653846153846152,260,2000-01-18,2005-12-27,2170
15369,1.9467213114754098,244,2003-11-18,2005-12-31,774
15370,2.5527950310559007,161,2004-08-13,2005-12-29,503
15371,3.3503649635036497,137,2005-02-12,2005-12-30,321
15372,3.7841463414634147,820,2002-08-12,2005-12-29,1235
15373,3.295084323495592,20872,2001-11-04,2005-12-31,1518
15374,2.932862190812721,283,2000-06-26,2005-12-19,2002
15375,3.1546669429192997,9653,2001-04-07,2005-12-31,1729
15376,3.556390977443609,133,2004-09-17,2005-12-20,459
15377,3.0738636363636362,3872,2000-01-07,2005-12-31,2185
15378,3.683820873961719,5538,2000-02-09,2005-12-31,2152
15379,2.7839506172839505,162,2005-03-20,2005-11-24,249
15380,2.893491124260355,169,2005-08-22,2005-12-30,130
15381,3.809267760671621,39427,2000-02-22,2005-12-31,2139
15382,3.4110050533408196,1781,2001-04-12,2005-12-30,1723
15383,3.204379562043796,548,2004-11-19,2005-12-29,405
15384,3.9217002237136467,894,2003-12-01,2005-12-31,761
15385,3.7525140695636128,21678,1999-12-29,2005-12-31,2194
15386,3.7716535433070866,635,2003-11-06,2005-12-26,781
15387,3.3531522296258327,1951,2003-12-14,2005-12-31,748
15388,3.4326241134751774,564,2004-06-03,2005-12-31,576
15389,3.42680608365019,1052,1999-12-21,2005-12-30,2201
15390,3.341880341880342,117,2003-10-09,2005-12-19,802
15391,2.125,88,2002-02-07,2005-12-18,1410
15392,3.6917148362235066,2595,2003-09-19,2005-12-31,834
15393,3.4865126964250406,106211,1999-12-10,2005-12-31,2213
15394,3.693251999046525,92294,2001-01-05,2005-12-31,1821
15395,3.27893175074184,337,2000-10-19,2005-12-28,1896
15396,3.923162583518931,898,2004-08-11,2005-12-30,506
15397,3.050239234449761,836,2003-03-22,2005-12-26,1010
15398,3.2890173410404624,346,2002-08-23,2005-10-27,1161
15399,2.367231638418079,177,2003-12-29,2005-12-30,732
15400,4.1209465381244526,1141,2004-08-18,2005-12-31,500
15401,4.00219298245614,456,2004-07-31,2005-12-30,517
15402,3.3339694656488548,1048,2002-03-09,2005-12-31,1393
15403,3.596234309623431,478,2005-01-19,2005-12-22,337
15404,3.5285083105407113,4753,2003-04-19,2005-12-31,987
15405,3.6738578680203045,788,2001-10-04,2005-12-31,1549
15406,4.159235668789809,157,2005-06-03,2005-12-31,211
15407,2.1219512195121952,123,2001-07-02,2005-12-27,1639
15408,4.028248587570621,177,2002-09-14,2005-12-08,1181
15409,3.4317547471974374,43710,2004-02-11,2005-12-31,689
15410,3.2795414462081127,5670,2003-03-12,2005-12-31,1025
15411,3.776969696969697,825,2004-12-04,2005-12-31,392
15412,1.9361702127659575,188,2004-11-01,2005-12-28,422
15413,1.936936936936937,111,2005-07-08,2005-12-27,172
15414,2.073170731707317,164,2002-03-08,2005-12-19,1382
15415,2.7503875968992246,1290,2002-03-14,2005-12-27,1384
15416,3.0869565217391304,322,2004-12-24,2005-12-31,372
15417,3.089858118759853,1903,2004-07-30,2005-12-29,517
15418,3.913621262458472,602,2004-08-12,2005-12-31,506
15419,3.8361423220973783,1068,2004-04-19,2005-12-31,621
15420,3.1017811704834606,393,2003-12-07,2005-12-21,745
15421,3.971104527063621,31389,1999-12-11,2005-12-31,2212
15422,3.520787895310796,14672,2000-01-06,2005-12-30,2185
15423,3.8956796628029506,949,2004-08-15,2005-12-30,502
15424,3.412314693021437,28129,2000-01-06,2005-12-31,2186
15425,3.761363077377146,81316,1999-12-17,2005-12-31,2206
15426,3.0819490586932448,903,2000-01-14,2005-12-31,2178
15427,2.8947368421052633,76,2005-06-17,2005-12-22,188
15428,3.522962962962963,675,2004-03-19,2005-12-24,645
15429,3.940374924410401,24805,2000-03-02,2005-12-31,2130
15430,2.8704819277108435,664,2001-11-21,2005-12-30,1500
15431,3.503303964757709,3632,2000-08-03,2005-12-31,1976
15432,3.367088607594937,237,2004-08-07,2005-12-22,502
15433,2.3577981651376145,109,2003-10-21,2005-12-03,774
15434,2.5900332225913623,1505,2002-05-23,2005-12-31,1318
15435,3.1666666666666665,114,2004-12-13,2005-12-20,372
15436,3.706145319819958,32659,1999-12-30,2005-12-31,2193
15437,4.456339551230062,3699,2005-08-23,2005-12-31,130
15438,1.7131147540983607,244,2005-08-05,2005-12-14,131
15439,1.809090909090909,110,2002-09-08,2005-12-28,1207
15440,3.7282160270033753,23997,2000-01-05,2005-12-31,2187
15441,3.125,312,2000-01-12,2005-12-27,2176
15442,3.8559670781893005,243,2004-07-09,2005-12-31,540
15443,3.030484087306426,8201,2001-03-26,2005-12-31,1741
15444,3.382406397673573,5502,2001-06-17,2005-12-31,1658
15445,3.475094449287998,17205,2002-03-07,2005-12-31,1395
15446,2.9530791788856305,341,2002-10-05,2005-12-28,1180
15447,3.3708077468115256,4234,2001-03-21,2005-12-31,1746
15448,2.4074074074074074,81,2002-02-03,2005-12-18,1414
15449,3.4565062612556017,23877,2005-02-06,2005-12-31,328
15450,3.4160059349932768,21567,2001-11-07,2005-12-31,1515
15451,3.42722371967655,1484,2004-05-10,2005-12-31,600
15452,3.7837837837837838,222,2004-08-15,2005-12-14,486
15453,3.4606060606060605,165,2001-06-02,2005-12-30,1672
15454,2.2814327485380117,1368,2002-03-28,2005-12-29,1372
15455,3.537385479263127,10151,1999-12-12,2005-12-31,2211
15456,3.196261682242991,214,2000-01-28,2005-12-31,2164
15457,3.810030395136778,5264,2004-03-19,2005-12-31,652
15458,2.9953488372093022,215,2004-11-06,2005-12-28,417
15459,2.4741035856573705,502,2002-11-13,2005-12-28,1141
15460,3.5988372093023258,2580,2003-04-02,2005-12-31,1004
15461,3.266990291262136,206,2000-01-14,2005-12-19,2166
15462,2.757861635220126,636,2002-03-31,2005-12-27,1367
15463,4.0,952,2004-06-07,2005-12-31,572
15464,3.799807507218479,2078,2002-07-19,2005-12-31,1261
15465,3.226249603719751,28389,2000-01-08,2005-12-31,2184
15466,2.8793201133144475,1765,1999-12-11,2005-12-26,2207
15467,3.0232558139534884,172,2003-11-05,2005-12-29,785
15468,3.427350427350427,117,2003-09-13,2005-12-19,828
15469,3.858054226475279,627,2003-09-12,2005-12-29,839
15470,2.4444444444444446,90,2000-07-20,2005-12-18,1977
15471,3.103954440499059,103074,2003-01-23,2005-12-31,1073
15472,3.7292068209572293,67967,1999-12-12,2005-12-31,2211
15473,3.2448091916290522,12185,2002-06-21,2005-12-31,1289
15474,3.0969096290178264,14529,2001-09-08,2005-12-31,1575
15475,3.888704318936877,1806,2001-04-26,2005-12-30,1709
15476,2.9135802469135803,162,2000-11-17,2005-12-08,1847
15477,3.4093439028503965,5929,2000-11-15,2005-12-31,1872
15478,2.9753086419753085,162,2004-07-30,2005-12-22,510
15479,2.967289719626168,214,2000-10-15,2005-11-27,1869
15480,4.090909090909091,143,2005-01-20,2005-12-03,317
15481,3.1267756224224836,6547,2001-03-08,2005-12-31,1759
15482,3.6918947933440687,3726,2005-03-02,2005-12-31,304
15483,3.0546398735606233,4429,2001-11-27,2005-12-30,1494
15484,3.6228414442700156,2548,2005-02-08,2005-12-31,326
15485,3.4037735849056605,795,2000-02-06,2005-12-30,2154
15486,3.5669781931464173,963,2003-03-05,2005-12-30,1031
15487,3.02803738317757,107,2005-07-22,2005-12-30,161
15488,3.3482587064676617,201,2001-03-23,2005-12-23,1736
15489,3.410958904109589,219,2000-02-27,2005-12-23,2126
15490,3.705426356589147,129,2005-07-08,2005-12-29,174
15491,3.420273348519362,878,2004-10-26,2005-12-31,431
15492,3.0960167714884697,2385,2003-04-29,2005-12-31,977
15493,2.9856349983676136,6126,2001-12-31,2005-12-31,1461
15494,2.9743589743589745,156,2001-02-23,2005-12-28,1769
15495,2.6311475409836067,244,2002-11-11,2005-12-21,1136
15496,3.6480604461154695,27661,2000-01-06,2005-12-31,2186
15497,2.924388857305287,1759,2001-11-19,2005-12-29,1501
15498,3.810344827586207,116,2005-02-23,2005-12-29,309
15499,3.6835138387484956,831,2003-04-17,2005-12-22,980
15500,4.349395723582274,6454,2004-10-29,2005-12-31,428
15501,2.926605504587156,763,2001-04-13,2005-12-31,1723
15502,2.4597701149425286,522,2000-01-26,2005-12-28,2163
15503,2.7714285714285714,105,2000-04-05,2005-12-14,2079
15504,3.0,403,2000-12-30,2005-12-30,1826
15505,3.0804195804195804,286,2000-08-18,2005-12-20,1950
15506,2.9133448873483534,577,2003-10-09,2005-12-28,811
15507,3.6073194856577646,2022,2000-01-14,2005-12-31,2178
15508,2.9415584415584415,154,2003-07-01,2005-12-26,909
15509,4.092727069601162,8951,2004-12-17,2005-12-31,379
15510,2.1180555555555554,144,2005-04-03,2005-12-18,259
15511,3.2170542635658914,4257,2002-04-13,2005-12-31,1358
15512,2.442211055276382,199,2002-03-05,2005-12-28,1394
15513,3.6108160309029453,2071,2004-07-16,2005-12-31,533
15514,3.004424778761062,452,2003-11-29,2005-12-16,748
15515,3.5241312741312742,2072,2000-01-08,2005-12-30,2183
15516,3.427030456852792,1576,2002-05-25,2005-12-31,1316
15517,3.20675944333996,1006,2003-08-10,2005-12-30,873
15518,3.484536082474227,97,2005-04-01,2005-12-30,273
15519,2.6236559139784945,186,2004-02-09,2005-12-29,689
15520,3.317365269461078,167,2005-07-08,2005-12-26,171
15521,2.7419354838709675,62,2005-11-03,2005-12-30,57
15522,3.0664961636828645,391,2005-04-15,2005-12-29,258
15523,4.024657534246575,365,2005-07-10,2005-12-31,174
15524,2.371794871794872,156,2004-04-30,2005-12-28,607
15525,2.6944444444444446,180,2000-07-13,2005-12-05,1971
15526,3.714922048997773,449,2004-11-08,2005-12-31,418
15527,2.461279461279461,297,2004-05-07,2005-12-18,590
15528,2.877450980392157,204,2003-08-23,2005-12-14,844
15529,3.427896267571498,8252,2000-01-09,2005-12-31,2183
15530,3.836047517897884,12711,2002-09-12,2005-12-31,1206
15531,3.6461902307389105,32981,2000-11-24,2005-12-31,1863
15532,3.3863324175824174,26208,1999-12-24,2005-12-31,2199
15533,3.662857142857143,1750,2004-11-16,2005-12-31,410
15534,4.182699767261443,2578,2004-09-23,2005-12-31,464
15535,3.2248062015503876,129,2003-06-05,2005-12-30,939
15536,2.736220472440945,254,2004-01-18,2005-12-20,702
