Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff,Std_Dev,Year,Year_Diff,Quantile_1_Freq,Quantile_2_Freq,Quantile_3_Freq,Quantile_4_Freq,Quantile_5_Freq,CI_Lower_95,CI_Upper_95
13117,3.018987341772152,158,2004-04-30,2005-12-29,608,1.207574391359296,1987,17,96038,96222,95853,96040,96036,2.8306911995390793,3.2072834840052247
13118,3.463414634146341,123,2005-06-05,2005-12-30,208,1.4614874688998531,2000,5,96038,96222,95853,96040,96036,3.205129975204165,3.721699293088517
13119,2.801956947162427,2555,2002-07-16,2005-12-30,1263,1.2725322695943864,1987,15,96038,96222,95853,96040,96036,2.7526135071497224,2.8513003871751312
13120,2.4909090909090907,110,2000-01-29,2005-12-22,2154,1.186664854918291,1988,12,96038,96222,95853,96040,96036,2.2691467440622115,2.71267143775597
13121,3.237381703470032,1268,2000-01-27,2005-12-31,2165,1.0908054080560354,1946,54,96038,96222,95853,96040,96036,3.1773412827191527,3.2974221242209114
13122,2.9834710743801653,121,2000-01-16,2005-11-15,2130,1.1830995384608751,1975,25,96038,96222,95853,96040,96036,2.772664247527137,3.194277901233194
13123,4.2268410679089765,5581,2003-12-01,2005-12-31,761,1.0164259549365513,1976,27,96038,96222,95853,96040,96036,4.200173966862606,4.253508168955347
13124,3.365853658536585,287,2004-10-01,2005-12-29,454,1.1413790056126631,1961,43,96038,96222,95853,96040,96036,3.2338016525481827,3.497905664524987
13125,3.405680373039424,2359,2002-04-02,2005-12-31,1369,1.240872337243951,1988,14,96038,96222,95853,96040,96036,3.3556055752907086,3.4557551707881395
13126,2.3065217391304347,460,2004-12-14,2005-12-23,374,1.003024223096817,2004,0,96038,96222,95853,96040,96036,2.2148598978701446,2.3981835803907248
13127,3.3846153846153846,195,2004-01-07,2005-12-29,722,1.149078174136798,2003,1,96038,96222,95853,96040,96036,3.2233324781164314,3.5458982911143377
13128,3.710730785384292,28572,2000-09-26,2005-12-31,1922,0.8661454272006273,1987,13,96038,96222,95853,96040,96036,3.7006874823326923,3.720774088435892
13129,4.167217512094649,41754,2002-01-10,2005-12-31,1451,1.080862181262535,1998,4,96038,96222,95853,96040,96036,4.156849933190573,4.1775850909987255
13130,3.573891625615764,812,2000-02-05,2005-12-29,2154,0.984820990238891,1952,48,96038,96222,95853,96040,96036,3.506153160273142,3.6416300909583854
13131,3.095238095238096,105,2005-02-11,2005-12-27,319,1.213100046002687,1978,27,96038,96222,95853,96040,96036,2.863200668254069,3.3272755222221226
13132,3.095238095238096,105,2005-03-22,2005-12-31,284,1.2521044556128564,1990,15,96038,96222,95853,96040,96036,2.8557400446420287,3.334736145834163
13133,2.717391304347826,92,2004-05-08,2005-12-29,600,1.0411963423006527,2000,4,96038,96222,95853,96040,96036,2.5046289480193,2.9301536606763525
13134,2.929824561403509,114,2005-02-04,2005-12-30,329,1.431128635898515,1963,42,96038,96222,95853,96040,96036,2.6671111055170695,3.1925380172899485
13135,3.274241919360213,3001,2000-01-12,2005-12-31,2180,1.0209960660006718,1976,24,96038,96222,95853,96040,96036,3.2377121321545967,3.310771706565829
13136,3.672480620155039,516,2004-07-09,2005-12-31,540,1.1788172654210491,2004,0,96038,96222,95853,96040,96036,3.5707673286412778,3.7741939116688004
13137,2.4790874524714828,263,2000-08-21,2005-12-28,1955,1.128457335468085,2000,0,96038,96222,95853,96040,96036,2.3427034784100984,2.615471426532867
13138,3.267326732673267,101,2004-08-28,2005-12-27,486,1.5420187360010311,2004,0,96038,96222,95853,96040,96036,2.966590998570229,3.5680624667763055
13139,3.8623805835269818,3873,2001-03-04,2005-12-31,1763,1.023944837237606,1987,14,96038,96222,95853,96040,96036,3.8301321306995324,3.894629036354431
13140,2.774703557312253,1012,2002-03-02,2005-12-27,1396,1.0879396452371464,2001,1,96038,96222,95853,96040,96036,2.7076733414284897,2.841733773196016
13141,3.792782305005821,859,2003-09-15,2005-12-30,837,1.095187209407244,1978,25,96038,96222,95853,96040,96036,3.719542386479672,3.86602222353197
13142,2.9572649572649574,117,2002-07-17,2005-10-29,1200,1.3156430340276797,2002,0,96038,96222,95853,96040,96036,2.7188677238800376,3.195662190649877
13143,3.727493917274939,411,2003-08-26,2005-12-31,858,1.1744010603591375,2003,0,96038,96222,95853,96040,96036,3.613953210031403,3.841034624518475
13144,3.610787172011662,2744,2000-04-23,2005-12-31,2078,1.1863116326338403,1993,7,96038,96222,95853,96040,96036,3.5663994551790594,3.6551748888442646
13145,3.221238938053097,226,2000-01-10,2005-12-31,2182,1.2273513543803631,1998,2,96038,96222,95853,96040,96036,3.061220230642642,3.381257645463552
13146,3.980769230769231,364,2005-05-10,2005-12-31,235,1.0894755538384182,2004,1,96038,96222,95853,96040,96036,3.868845321868564,4.092693139669898
13147,3.321243523316062,193,2000-03-01,2005-12-29,2129,1.3111757238940889,1915,85,96038,96222,95853,96040,96036,3.1362577554566378,3.506229291175486
13148,2.398936170212766,188,2004-07-19,2005-12-18,517,1.0573900550526716,1995,9,96038,96222,95853,96040,96036,2.247784702650354,2.550087637775178
13149,3.777119146413752,1687,2004-08-04,2005-12-30,513,0.8808617582571557,1940,64,96038,96222,95853,96040,96036,3.735084607685303,3.819153685142201
13150,3.1011904761904763,168,2003-01-06,2005-12-31,1090,1.1353855603658156,1996,7,96038,96222,95853,96040,96036,2.9295005566367047,3.272880395744248
13151,2.3316582914572863,199,2004-01-31,2005-12-24,693,1.2187726745133811,2002,2,96038,96222,95853,96040,96036,2.162321143197792,2.500995439716781
13152,3.5942028985507246,138,2004-07-23,2005-12-31,526,1.131097788304294,2001,3,96038,96222,95853,96040,96036,3.4054834402234464,3.782922356878003
13153,2.421686746987952,166,2002-05-16,2005-12-23,1317,1.045863215202735,2002,0,96038,96222,95853,96040,96036,2.2625842792658344,2.58078921471007
13154,3.017994858611825,778,2004-03-09,2005-12-31,662,1.0017668252514176,2003,1,96038,96222,95853,96040,96036,2.947601300394181,3.0883884168294693
13155,2.7744234800838576,2385,2000-11-27,2005-12-28,1857,1.0721927275849423,2000,0,96038,96222,95853,96040,96036,2.7313921533023175,2.8174548068653977
13156,2.5,102,2002-10-16,2005-12-23,1164,1.2328024903438586,2000,2,96038,96222,95853,96040,96036,2.2607513540692588,2.7392486459307412
13157,2.71513353115727,337,2004-06-25,2005-12-27,550,1.1373695882740351,2004,0,96038,96222,95853,96040,96036,2.593698851205659,2.836568211108881
13158,3.7708333333333335,192,2000-03-04,2005-12-27,2124,1.1066592022288686,1999,1,96038,96222,95853,96040,96036,3.61429548619787,3.9273711804687967
13159,2.055555555555556,126,2000-03-06,2005-11-03,2068,1.1335293948058378,1995,5,96038,96222,95853,96040,96036,1.857629219339525,2.2534818917715866
13160,3.5402298850574714,348,2000-01-19,2005-12-31,2173,1.2009083757005163,1992,8,96038,96222,95853,96040,96036,3.41405401062501,3.666405759489933
13161,3.385321100917431,109,2004-08-28,2005-12-30,489,1.145912679117279,2003,1,96038,96222,95853,96040,96036,3.170194385130594,3.600447816704268
13162,3.679104477611941,268,2003-07-26,2005-12-30,888,1.0885907893448954,1969,34,96038,96222,95853,96040,96036,3.5487717963835963,3.8094371588402853
13163,3.268965517241379,145,2003-09-27,2005-12-30,825,1.355314500267748,2003,0,96038,96222,95853,96040,96036,3.048362140907544,3.4895688935752145
13164,3.4201909959072307,1466,2001-11-05,2005-12-30,1516,1.329415778309604,2001,0,96038,96222,95853,96040,96036,3.3521375822155988,3.4882444095988627
13165,2.0080645161290325,124,2000-06-28,2005-12-29,2010,1.0931863455274822,1987,13,96038,96222,95853,96040,96036,1.815649293644223,2.200479738613842
13166,3.36697247706422,981,2000-06-30,2005-12-28,2007,1.066124924839563,1971,29,96038,96222,95853,96040,96036,3.300256528609957,3.433688425518483
13167,4.055555555555555,1116,2003-02-11,2005-12-31,1054,0.908631038280641,1990,13,96038,96222,95853,96040,96036,4.002245204548865,4.1088659065622455
13168,2.3666666666666667,210,2001-01-11,2005-12-29,1813,1.2075652015971865,1972,29,96038,96222,95853,96040,96036,2.2033400320352916,2.529993301298042
13169,3.3104631217838767,583,2000-01-13,2005-12-31,2179,1.123634088668734,1932,68,96038,96222,95853,96040,96036,3.219252230344167,3.4016740132235865
13170,4.003239740820734,926,2004-08-19,2005-12-29,497,1.316420322581449,1986,18,96038,96222,95853,96040,96036,3.9184496391106496,4.088029842530819
13171,3.368314150304672,1477,2000-10-26,2005-12-28,1889,1.0371281951198903,2000,0,96038,96222,95853,96040,96036,3.3154211424375326,3.4212071581718115
13172,3.155448717948718,624,2000-03-08,2005-12-30,2123,1.1803102908128331,1999,1,96038,96222,95853,96040,96036,3.0628382731340658,3.2480591627633704
13173,2.7245119305856837,461,2002-05-07,2005-12-28,1331,1.252834191451684,1989,13,96038,96222,95853,96040,96036,2.610145331688208,2.8388785294831593
13174,2.7142857142857144,182,2002-02-25,2005-12-18,1392,1.0902451879508752,1999,3,96038,96222,95853,96040,96036,2.555889588175633,2.8726818403957957
13175,3.510125361620058,1037,2005-01-30,2005-12-31,335,0.9761359503346364,1992,13,96038,96222,95853,96040,96036,3.4507129746655485,3.569537748574567
13176,2.9856239217941347,1739,2003-06-06,2005-12-29,937,1.027426146636441,2002,1,96038,96222,95853,96040,96036,2.9373339564077128,3.0339138871805567
13177,3.9909321726514326,5514,2004-06-03,2005-12-31,576,1.172230429897905,2002,2,96038,96222,95853,96040,96036,3.9599910774904,4.021873267812466
13178,2.6996587030716723,293,2000-01-12,2005-12-30,2179,1.2435724690814027,1995,5,96038,96222,95853,96040,96036,2.5572641555182916,2.842053250625053
13179,2.8544061302682,1044,2002-08-13,2005-12-31,1236,1.0013747653652083,2002,0,96038,96222,95853,96040,96036,2.793662259207357,2.915150001329043
13180,2.765151515151515,264,2003-12-09,2005-12-23,745,1.0916889519594837,1998,5,96038,96222,95853,96040,96036,2.6334614467848043,2.896841583518226
13181,3.0192926045016075,933,2003-05-06,2005-12-30,969,1.0231508669202127,2002,1,96038,96222,95853,96040,96036,2.9536395515649017,3.0849456574383134
13182,3.677873338545739,2558,2003-07-22,2005-12-30,892,0.9681206430866294,1978,25,96038,96222,95853,96040,96036,3.640355718407623,3.7153909586838547
13183,3.038961038961039,308,2001-07-14,2005-12-27,1627,1.234061206085964,1974,27,96038,96222,95853,96040,96036,2.901139399057647,3.1767826788644307
13184,3.487981686379245,2621,2003-08-15,2005-12-31,869,1.0357855416127904,1988,15,96038,96222,95853,96040,96036,3.4483271930372017,3.5276361797212883
13185,3.0333919156414764,569,2002-07-31,2005-12-19,1237,1.022945857889832,2001,1,96038,96222,95853,96040,96036,2.9493390380533233,3.1174447932296294
13186,3.874213836477987,2067,2002-08-05,2005-12-20,1233,1.1907386234000594,1995,7,96038,96222,95853,96040,96036,3.822880171266145,3.925547501689829
13187,3.152619589977221,1756,2000-11-17,2005-12-30,1869,1.1495317887159258,1949,51,96038,96222,95853,96040,96036,3.0988527142713687,3.206386465683073
13188,3.1271676300578037,173,2005-03-07,2005-12-28,296,1.264916377736894,1977,28,96038,96222,95853,96040,96036,2.9386747997967446,3.315660460318863
13189,3.095238095238096,714,2005-06-13,2005-12-30,200,1.0375311952415271,2002,3,96038,96222,95853,96040,96036,3.0191339821836944,3.171342208292497
13190,3.875321336760925,778,2003-01-03,2005-12-30,1092,1.0241021868667142,1999,4,96038,96222,95853,96040,96036,3.8033582859841872,3.9472843875376626
13191,2.0217391304347827,368,2005-03-12,2005-12-30,293,0.942236435956458,2004,1,96038,96222,95853,96040,96036,1.925468890044906,2.1180093708246597
13192,3.403645833333333,1152,2001-12-23,2005-12-15,1453,1.326500817967899,2001,0,96038,96222,95853,96040,96036,3.327044319236507,3.480247347430159
13193,2.457725947521866,1715,2005-01-19,2005-12-31,346,1.1245860462824508,2003,2,96038,96222,95853,96040,96036,2.4045008213397256,2.510951073704006
13194,3.3479041916167667,1670,2002-09-03,2005-12-30,1214,1.1246110211419642,1976,26,96038,96222,95853,96040,96036,3.293965529382805,3.401842853850728
13195,3.698819612211944,79889,1999-12-09,2005-12-31,2214,1.068410892956712,1997,2,96038,96222,95853,96040,96036,3.6914107607795934,3.706228463644295
13196,2.3434343434343434,1584,2000-12-03,2005-12-28,1851,1.035434033086662,1997,3,96038,96222,95853,96040,96036,2.2924424758698794,2.3944262109988075
13197,3.825234441602728,1173,2005-02-14,2005-12-31,320,1.1519285878216368,2004,1,96038,96222,95853,96040,96036,3.759312100550086,3.8911567826553703
13198,4.029159519725558,583,2005-08-16,2005-12-31,137,1.1669152568964791,1995,10,96038,96222,95853,96040,96036,3.9344352835267173,4.123883755924398
13199,3.16950852557673,997,2003-09-12,2005-12-31,841,1.340724890537189,2001,2,96038,96222,95853,96040,96036,3.0862846062825375,3.2527324448709227
13200,2.5869565217391304,92,2002-06-26,2005-12-18,1271,1.2148547049473957,1995,7,96038,96222,95853,96040,96036,2.3387080991118756,2.835204944366385
13201,3.017721518987342,395,2000-01-26,2005-12-20,2155,1.165140837402268,1993,7,96038,96222,95853,96040,96036,2.9028173072386627,3.132625730736021
13202,3.0,157,2000-10-09,2005-12-27,1905,1.086041978694737,1960,40,96038,96222,95853,96040,96036,2.830115851601203,3.169884148398797
13203,3.016524520255864,1876,2004-04-30,2005-12-31,610,0.9450185860245128,2003,1,96038,96222,95853,96040,96036,2.9737603544869167,3.0592886860248116
13204,3.685990338164251,621,2003-03-03,2005-12-29,1032,1.1040746497246292,1998,5,96038,96222,95853,96040,96036,3.5991525586936364,3.772828117634866
13205,4.379430379746835,3160,2004-12-23,2005-12-31,373,0.916601996282792,2004,0,96038,96222,95853,96040,96036,4.347471368923954,4.411389390569716
13206,3.9247148288973386,1315,2001-02-28,2005-12-31,1767,0.9610159071871258,1995,6,96038,96222,95853,96040,96036,3.8727722185205966,3.9766574392740806
13207,3.905343897505057,23728,2002-08-21,2005-12-31,1228,0.9455929412872268,1993,9,96038,96222,95853,96040,96036,3.893312121831517,3.917375673178597
13208,2.391304347826087,92,2000-02-13,2005-12-23,2140,1.1855959853257134,1994,6,96038,96222,95853,96040,96036,2.1490347726812478,2.633573922970926
13209,3.1919561243144425,547,2001-03-06,2005-12-30,1760,1.1757972955074698,1972,29,96038,96222,95853,96040,96036,3.0934201386782276,3.2904921099506574
13210,2.9609375,128,2005-01-19,2005-12-30,345,1.4220000539885036,1992,13,96038,96222,95853,96040,96036,2.7145885591493877,3.2072864408506123
13211,3.100417206157388,6951,1999-12-30,2005-12-31,2193,1.1049860046707805,1999,0,96038,96222,95853,96040,96036,3.0744401935851986,3.126394218729577
13212,3.047268907563025,952,2004-01-15,2005-12-29,714,1.1105425863648974,1984,20,96038,96222,95853,96040,96036,2.976722839277817,3.117814975848233
13213,3.1029411764705883,68,2005-08-01,2005-12-28,149,1.1347917934134857,1954,51,96038,96222,95853,96040,96036,2.83321828830698,3.3726640646341965
13214,3.127872127872128,2002,2002-03-29,2005-12-31,1373,1.1063545351530135,1999,3,96038,96222,95853,96040,96036,3.0794082283896893,3.1763360273545667
13215,2.028481012658228,316,2000-07-12,2005-12-28,1995,1.1080422759771498,1980,20,96038,96222,95853,96040,96036,1.9063098067334183,2.150652218583038
13216,3.3442302847064758,15876,1999-12-16,2005-12-31,2207,0.9870908978264932,1996,3,96038,96222,95853,96040,96036,3.3288755374069527,3.359585032005999
13217,3.57648108892112,35852,2000-03-16,2005-12-31,2116,0.903711117620788,1983,17,96038,96222,95853,96040,96036,3.5671264074866964,3.5858357703555437
13218,3.088709677419355,124,2003-11-21,2005-12-20,760,1.4370933671553308,2003,0,96038,96222,95853,96040,96036,2.835762280935719,3.341657073902991
13219,3.7524123323134857,4249,2002-12-06,2005-12-31,1121,0.9454940434772138,1996,6,96038,96222,95853,96040,96036,3.723982682974468,3.7808419816525034
13220,2.552995391705069,651,2001-05-21,2005-12-28,1682,1.1279127482527356,2000,1,96038,96222,95853,96040,96036,2.4663508752458596,2.6396399081642783
13221,1.9652777777777777,144,2000-05-02,2005-12-18,2056,1.1491145538910634,1999,1,96038,96222,95853,96040,96036,1.777589067308904,2.1529664882466513
13222,2.5701754385964914,114,2005-10-14,2005-12-30,77,1.07233347611327,2005,0,96038,96222,95853,96040,96036,2.3733263040701855,2.7670245731227974
13223,2.481389578163772,403,2000-12-29,2005-12-21,1818,1.0204506148285917,1997,3,96038,96222,95853,96040,96036,2.3817583371469655,2.5810208191805786
13224,2.6728395061728394,162,2002-06-20,2005-12-18,1277,1.0265436606034934,2002,0,96038,96222,95853,96040,96036,2.514759847522871,2.8309191648228076
13225,2.9556962025316458,158,2004-02-06,2005-12-28,691,1.0241972883498542,1997,7,96038,96222,95853,96040,96036,2.7959939103484133,3.1153984947148783
13226,2.721311475409836,244,2003-04-17,2005-12-27,985,1.2587948713345736,1988,15,96038,96222,95853,96040,96036,2.56336275096465,2.879260199855022
13227,3.26471297636276,8292,2000-01-09,2005-12-31,2183,1.160498221942437,1990,10,96038,96222,95853,96040,96036,3.239734214707255,3.2896917380182646
13228,3.2005119453924915,1172,2001-05-01,2005-12-30,1704,1.1385188562438726,1966,35,96038,96222,95853,96040,96036,3.135329223256647,3.265694667528336
13229,3.782378854625551,1135,2004-12-09,2005-12-31,387,1.2147127083909086,2000,4,96038,96222,95853,96040,96036,3.7117094039132237,3.853048305337878
13230,3.656187624750499,4008,2000-03-04,2005-12-31,2128,0.9974044862719362,1950,50,96038,96222,95853,96040,96036,3.6253086030821997,3.687066646418798
13231,2.475,120,2000-09-13,2005-12-20,1924,1.222770651932279,1977,23,96038,96222,95853,96040,96036,2.256218570885255,2.693781429114745
13232,3.051043338683788,3115,2002-03-14,2005-12-31,1388,1.0471977024355432,1991,11,96038,96222,95853,96040,96036,3.014268080826509,3.087818596541067
13233,3.2058823529411766,272,2005-03-05,2005-12-31,301,1.0100429062445615,1974,31,96038,96222,95853,96040,96036,3.0858463730272025,3.3259183328551507
13234,3.06728866270851,3537,2000-01-07,2005-12-31,2185,1.2033119475752847,1997,3,96038,96222,95853,96040,96036,3.0276319445983035,3.106945380818716
13235,2.4741676234213545,871,2002-02-01,2005-12-29,1427,1.103374537304193,2000,2,96038,96222,95853,96040,96036,2.400890240317401,2.547445006525308
13236,2.096774193548387,93,2001-11-03,2005-12-22,1510,0.956266700667261,1963,38,96038,96222,95853,96040,96036,1.902420127877634,2.29112825921914
13237,2.286624203821656,157,2004-06-28,2005-12-18,538,0.9677555013721496,2002,2,96038,96222,95853,96040,96036,2.1352430211104223,2.43800538653289
13238,3.0689655172413794,145,2001-02-28,2005-12-31,1767,1.1705600061378094,1992,9,96038,96222,95853,96040,96036,2.8784344711230494,3.2594965633597095
13239,3.065217391304348,230,2000-01-09,2005-12-22,2174,1.1175881296988708,1998,2,96038,96222,95853,96040,96036,2.920781896459967,3.2096528861487292
13240,3.077377049180328,1525,2003-04-10,2005-12-30,995,1.0042134032088,2000,3,96038,96222,95853,96040,96036,3.0269751196143373,3.127778978746319
13241,2.516949152542373,118,2001-11-03,2005-12-18,1506,0.9847820779147952,1993,8,96038,96222,95853,96040,96036,2.339262337064825,2.6946359680199206
13242,3.1042735042735043,1170,2001-09-20,2005-12-29,1561,1.0204406336519871,1977,24,96038,96222,95853,96040,96036,3.0458011090633845,3.162745899483624
13243,2.741721854304636,151,2000-01-27,2005-12-25,2159,1.3289774322585537,1997,3,96038,96222,95853,96040,96036,2.529746581022125,2.953697127587147
13244,3.338249950169424,10034,2000-01-13,2005-12-31,2179,0.986704178547865,1993,7,96038,96222,95853,96040,96036,3.318943341653639,3.3575565586852085
13245,3.601173020527859,341,2001-08-28,2005-12-31,1586,1.3674359118134298,1934,67,96038,96222,95853,96040,96036,3.456033440166194,3.7463126008895244
13246,2.771812080536913,149,2003-06-19,2005-12-28,923,1.180476343210698,1999,4,96038,96222,95853,96040,96036,2.5822636357888573,2.9613605252849684
13247,3.054878048780488,164,2004-05-28,2005-12-30,581,1.2347377396233408,1993,11,96038,96222,95853,96040,96036,2.865901083792533,3.243855013768443
13248,2.937185263715876,7546,1999-12-16,2005-12-31,2207,1.079738439659519,1993,6,96038,96222,95853,96040,96036,2.912823078880956,2.9615474485507964
13249,3.9005181347150257,965,2004-10-08,2005-12-31,449,0.8799576452301592,2003,1,96038,96222,95853,96040,96036,3.844997530528216,3.9560387389018357
13250,2.4482758620689653,145,2001-03-06,2005-10-29,1698,1.394089878751838,2000,1,96038,96222,95853,96040,96036,2.2213610507061956,2.675190673431735
13251,3.7993204881756,22369,2000-03-04,2005-12-31,2128,0.9487527971741406,1970,30,96038,96222,95853,96040,96036,3.7868872041172055,3.811753772233995
13252,2.99375,160,2004-01-15,2005-12-22,707,1.1682211117925132,1967,37,96038,96222,95853,96040,96036,2.8127322633260317,3.174767736673968
13253,3.814332247557003,614,2004-02-26,2005-12-31,674,0.9800904477866188,1946,58,96038,96222,95853,96040,96036,3.7368079138622905,3.891856581251716
13254,3.12086827824371,2027,2001-05-14,2005-12-31,1692,1.0832538621336134,2000,1,96038,96222,95853,96040,96036,3.0737098368426747,3.1680267196447454
13255,4.013753572855518,65074,2005-04-14,2005-12-31,261,0.999813196575678,2005,0,96038,96222,95853,96040,96036,4.006071628012108,4.0214355176989285
13256,2.388157894736842,152,2004-12-15,2005-12-22,372,1.2972173075919349,2004,0,96038,96222,95853,96040,96036,2.1819301882869166,2.5943856011867674
13257,3.175,120,2000-02-03,2005-12-23,2150,1.0974569534637255,1993,7,96038,96222,95853,96040,96036,2.9786400364276933,3.3713599635723064
13258,3.27255460588794,1053,2004-05-20,2005-12-30,589,1.1783764803246384,2003,1,96038,96222,95853,96040,96036,3.201379855713939,3.3437293560619405
13259,2.9673202614379086,153,2003-06-06,2005-11-23,901,1.126348902740707,1940,63,96038,96222,95853,96040,96036,2.788842834482908,3.1457976883929093
13260,2.201388888888889,144,2003-02-18,2005-11-22,1008,0.9722000219465552,2001,2,96038,96222,95853,96040,96036,2.0425962186376183,2.3601815591401594
13261,3.177871148459384,2856,1999-12-31,2005-12-31,2192,0.9118103192811992,1977,22,96038,96222,95853,96040,96036,3.144429977754829,3.211312319163939
13262,2.4081632653061225,98,2003-08-05,2005-12-09,857,1.0437515078710269,1991,12,96038,96222,95853,96040,96036,2.201511009961122,2.6148155206511228
13263,3.431137724550898,167,2004-08-19,2005-12-27,495,1.2586043231943334,2003,1,96038,96222,95853,96040,96036,3.240246020443185,3.622029428658611
13264,3.621428571428571,280,2005-01-31,2005-12-31,334,1.217953257825951,1994,11,96038,96222,95853,96040,96036,3.4787667787271817,3.7640903641299603
13265,3.107142857142857,140,2003-12-02,2005-12-23,752,1.036710546113732,1991,12,96038,96222,95853,96040,96036,2.935411512664748,3.278874201620966
13266,3.756363636363636,275,2004-04-09,2005-12-28,628,1.054493969408823,1995,9,96038,96222,95853,96040,96036,3.631730413693922,3.88099685903335
13267,3.608247422680413,97,2005-03-17,2005-12-28,286,1.1232087687266024,2002,3,96038,96222,95853,96040,96036,3.384720062350095,3.8317747830107307
13268,2.577777777777778,360,2001-08-28,2005-12-27,1582,1.0473766435662408,2001,0,96038,96222,95853,96040,96036,2.46958264956121,2.685972905994346
13269,3.701101206082853,5721,2000-01-13,2005-12-31,2179,0.9404361306354032,1944,56,96038,96222,95853,96040,96036,3.6767315498218145,3.7254708623438915
13270,3.682636709069883,6053,2000-01-06,2005-12-31,2186,1.0292600540086063,1958,42,96038,96222,95853,96040,96036,3.656707106972156,3.7085663111676097
13271,2.7520814061054577,1081,2002-12-28,2005-12-30,1098,0.9951539136663377,2001,1,96038,96222,95853,96040,96036,2.692756989006396,2.8114058232045194
13272,2.403361344537815,119,2001-11-11,2005-12-22,1502,1.1373424847624547,2001,0,96038,96222,95853,96040,96036,2.1990117158457525,2.6077109732298775
13273,3.72168856119217,38518,2004-10-19,2005-12-31,438,0.9823916587259413,2004,0,96038,96222,95853,96040,96036,3.711877660646113,3.731499461738227
13274,3.37380550871276,1779,2003-01-04,2005-12-28,1089,1.0966816028729,1996,7,96038,96222,95853,96040,96036,3.322843251502442,3.4247677659230775
13275,2.799582463465553,479,2003-10-22,2005-12-31,801,0.9966050283942464,2004,-1,96038,96222,95853,96040,96036,2.7103318132536485,2.8888331136774577
13276,3.433719008264463,3025,2005-01-19,2005-12-31,346,1.054556857512448,1984,21,96038,96222,95853,96040,96036,3.3961384366149283,3.4712995799139974
13277,3.1950819672131145,610,2004-09-25,2005-12-31,462,1.1798703317901031,1992,12,96038,96222,95853,96040,96036,3.1014497226114455,3.2887142118147836
13278,2.802139037433155,187,2003-05-14,2005-12-25,956,1.2130099955820084,1999,4,96038,96222,95853,96040,96036,2.6282790484810548,2.9759990263852556
13279,3.376134453781513,2975,2000-01-09,2005-12-31,2183,1.1996560740919648,1999,1,96038,96222,95853,96040,96036,3.333025315314735,3.4192435922482907
13280,2.51137487636004,2022,2000-01-11,2005-12-28,2178,1.0341134307949391,1995,5,96038,96222,95853,96040,96036,2.4663000902685015,2.5564496624515787
13281,2.7294117647058824,510,2002-12-24,2005-12-30,1102,1.1682260522241026,2002,0,96038,96222,95853,96040,96036,2.6280211233163926,2.8308024060953723
13282,3.2996340347666973,2186,2005-01-13,2005-12-31,352,1.1154705130797886,2004,1,96038,96222,95853,96040,96036,3.252872464446997,3.3463956050863977
13283,3.129496402877698,417,2004-03-19,2005-12-28,649,1.233552556335496,2003,1,96038,96222,95853,96040,96036,3.0110980388652524,3.2478947668901434
13284,2.808743169398907,183,2004-04-09,2005-12-22,622,1.0952093756596302,2003,1,96038,96222,95853,96040,96036,2.6500611643381577,2.9674251744596565
13285,3.332075471698113,265,2004-08-08,2005-12-31,510,1.0014711876719131,1965,39,96038,96222,95853,96040,96036,3.2114964950917093,3.452654448304517
13286,2.470383275261324,287,2002-11-22,2005-12-29,1133,1.2647704369492685,2002,0,96038,96222,95853,96040,96036,2.3240554801181768,2.616711070404471
13287,3.992146596858639,382,2004-07-23,2005-12-29,524,0.9867580468483064,1995,9,96038,96222,95853,96040,96036,3.8931922067157676,4.091100987001511
13288,2.7945030361137744,3129,2003-08-08,2005-12-31,876,1.0445427315210785,2002,1,96038,96222,95853,96040,96036,2.757903169625104,2.831102902602445
13289,3.395209580838323,167,2005-05-12,2005-12-24,226,1.3031846249302677,2005,0,96038,96222,95853,96040,96036,3.1975564111840673,3.592862750492579
13290,3.302083333333333,288,2004-02-09,2005-12-26,686,1.2307312774736476,2002,2,96038,96222,95853,96040,96036,3.1599411227537333,3.444225543912933
13291,2.962962962962963,486,2004-04-22,2005-12-27,614,1.0227649338756368,2003,1,96038,96222,95853,96040,96036,2.872031586277387,3.0538943396485387
13292,3.625077591558039,1611,2002-02-19,2005-12-30,1410,1.0642545769386276,2001,1,96038,96222,95853,96040,96036,3.5731074586208873,3.677047724495191
13293,3.4165316982878298,17288,2004-03-12,2005-12-31,659,0.9982791707480562,2004,0,96038,96222,95853,96040,96036,3.4016505753687163,3.4314128212069432
13294,3.647619047619048,105,2004-07-15,2005-12-15,518,1.329986642363174,2003,1,96038,96222,95853,96040,96036,3.3932239716037,3.902014123634396
13295,3.0474137931034484,232,2000-11-12,2005-12-28,1872,1.1960947425805533,2000,0,96038,96222,95853,96040,96036,2.8934999577731384,3.2013276284337584
13296,3.831792975970425,541,2003-11-18,2005-12-29,772,1.1019285794000988,1996,7,96038,96222,95853,96040,96036,3.73893678047271,3.92464917146814
13297,3.033613445378151,119,2005-06-02,2005-12-28,209,1.2277357767226662,2004,1,96038,96222,95853,96040,96036,2.8130225912893425,3.2542042994669598
13298,3.3916562227839497,47077,2002-03-20,2005-12-31,1382,1.0153742389006843,1985,17,96038,96222,95853,96040,96036,3.3824839318340136,3.400828513733886
