Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff,Year,Year_Diff,Quantile_1_Freq,Quantile_2_Freq,Quantile_3_Freq,Quantile_4_Freq,Quantile_5_Freq
16821,3.6749024707412223,769,2000-06-29,2005-12-28,2008,1997,3,235.0,166.0,160.0,113.0,95.0
16822,3.385658914728682,2064,2000-01-05,2005-12-31,2187,1996,4,519.0,407.0,354.0,376.0,408.0
16823,2.706766917293233,133,2003-09-19,2005-11-25,798,1960,43,50.0,28.0,22.0,17.0,16.0
16824,3.0491803278688523,366,2000-08-21,2005-12-29,1956,1940,60,126.0,99.0,54.0,54.0,33.0
16825,3.659169687508269,37793,2000-01-05,2005-12-30,2186,1994,6,8064.0,9133.0,8262.0,7051.0,5283.0
16826,3.64975845410628,414,2000-01-25,2005-12-31,2167,1999,1,134.0,109.0,63.0,66.0,42.0
16827,3.056179775280899,178,2005-04-24,2005-12-30,250,2004,1,75.0,29.0,22.0,28.0,24.0
16828,3.3704545454545456,440,2002-08-20,2005-12-25,1223,2000,2,130.0,89.0,61.0,78.0,82.0
16829,2.797319932998325,597,2001-10-20,2005-12-31,1533,2001,0,206.0,141.0,76.0,77.0,97.0
16830,2.82089552238806,201,2002-05-29,2005-12-26,1307,2001,1,63.0,45.0,37.0,37.0,19.0
16831,2.914046121593292,954,2002-12-19,2005-12-30,1107,2002,0,328.0,224.0,194.0,123.0,85.0
16832,2.987012987012987,1386,2003-01-17,2005-12-30,1078,2002,1,487.0,296.0,249.0,190.0,164.0
16833,2.7070506454816288,1007,2001-10-18,2005-12-28,1532,2000,1,382.0,236.0,162.0,136.0,91.0
16834,3.877804625474629,2897,2001-01-04,2005-12-31,1822,1999,2,656.0,704.0,663.0,576.0,298.0
16835,3.5960516324981016,1317,2003-11-11,2005-12-31,781,1999,4,320.0,300.0,256.0,232.0,209.0
16836,3.053892215568862,835,2000-11-13,2005-12-26,1869,2000,0,353.0,164.0,132.0,119.0,67.0
16837,2.7794117647058822,68,2000-12-06,2005-11-10,1800,1956,44,40.0,10.0,8.0,7.0,3.0
16838,2.743478260869565,230,2003-11-21,2005-12-29,769,1976,27,95.0,55.0,39.0,28.0,13.0
16839,2.981132075471698,159,2000-08-19,2005-12-21,1950,1998,2,50.0,39.0,28.0,26.0,16.0
16840,3.840616375344986,8696,2001-03-09,2005-12-31,1758,1938,63,2223.0,2173.0,1799.0,1428.0,1073.0
16841,3.9007407407407406,1350,2005-04-22,2005-12-31,253,1988,17,385.0,359.0,268.0,209.0,129.0
16842,2.8859375,640,2003-11-05,2005-12-30,786,2003,0,205.0,133.0,93.0,99.0,110.0
16843,3.5893587994542973,733,2000-05-18,2005-12-29,2051,1940,60,207.0,144.0,135.0,126.0,121.0
16844,2.97134670487106,1047,2002-12-15,2005-12-29,1110,2002,0,419.0,225.0,184.0,116.0,103.0
16845,2.4516129032258065,124,2003-02-21,2005-12-27,1040,2001,2,36.0,21.0,24.0,20.0,23.0
16846,3.131004366812227,229,2004-04-09,2005-12-30,630,2001,3,68.0,35.0,42.0,38.0,46.0
16847,3.840137429264349,4948,2001-03-23,2005-12-31,1744,1963,38,1360.0,1321.0,1044.0,774.0,449.0
16848,2.7076310861423223,4272,2003-03-20,2005-12-31,1017,2003,0,1552.0,1045.0,820.0,543.0,312.0
16849,3.446700507614213,197,2004-03-19,2005-12-30,651,1980,24,59.0,37.0,33.0,23.0,45.0
16850,3.652542372881356,236,2003-02-24,2005-12-12,1022,1985,18,91.0,42.0,40.0,29.0,34.0
16851,3.443589743589744,390,2005-04-21,2005-12-30,253,1974,31,127.0,68.0,69.0,67.0,59.0
16852,3.650205761316872,243,2004-06-05,2005-12-29,572,2004,0,62.0,49.0,46.0,45.0,41.0
16853,3.326848249027237,257,2002-10-17,2005-12-29,1169,2000,2,75.0,41.0,41.0,50.0,50.0
16854,3.704,375,2002-04-18,2005-12-24,1346,1988,14,128.0,102.0,53.0,50.0,42.0
16855,3.191029900332226,602,2002-07-28,2005-12-30,1251,1968,34,267.0,145.0,83.0,71.0,36.0
16856,3.365985345160046,2593,2001-06-22,2005-12-31,1653,1987,14,760.0,683.0,538.0,419.0,193.0
16857,3.409090909090909,110,2004-12-13,2005-12-22,374,2005,-1,33.0,23.0,26.0,12.0,16.0
16858,2.929720853858785,6090,1999-12-30,2005-12-31,2193,1990,9,1721.0,1294.0,1072.0,957.0,1046.0
16859,3.233150130170668,13828,2004-02-02,2005-12-31,698,2004,0,3052.0,2911.0,2786.0,2577.0,2502.0
16860,4.16854764107308,5405,2003-09-17,2005-12-29,834,1990,13,1302.0,1309.0,1097.0,927.0,770.0
16861,3.699774901519415,3554,2000-04-17,2005-12-31,2084,1958,42,966.0,850.0,704.0,627.0,407.0
16862,3.5990089924756834,5449,2002-04-09,2005-12-31,1362,2001,1,1873.0,1469.0,1043.0,697.0,367.0
16863,2.9285714285714284,420,2003-02-14,2005-12-29,1049,1980,23,177.0,87.0,64.0,53.0,39.0
16864,3.271137521222411,5890,2001-07-18,2005-12-31,1627,1981,20,1837.0,1503.0,1074.0,852.0,624.0
16865,2.9762920815552394,4218,2003-05-06,2005-12-30,969,2003,0,1608.0,1147.0,756.0,456.0,251.0
16866,3.39010989010989,182,2005-01-20,2005-12-30,344,1959,46,58.0,35.0,38.0,26.0,25.0
16867,2.23931623931624,585,2002-04-05,2005-12-28,1363,2001,1,207.0,123.0,103.0,76.0,76.0
16868,2.9271523178807946,302,2000-08-09,2005-12-25,1964,2000,0,85.0,68.0,55.0,50.0,44.0
16869,3.455484682418471,11131,2000-06-23,2005-12-31,2017,1999,1,3200.0,3044.0,2338.0,1681.0,868.0
16870,3.3085349155636696,2191,2000-11-04,2005-12-31,1883,1999,1,704.0,500.0,404.0,374.0,209.0
16871,3.4631354804365184,3757,2001-05-15,2005-12-31,1691,2000,1,1211.0,939.0,733.0,555.0,319.0
16872,4.066356964679513,55322,2002-01-11,2005-12-31,1450,1993,9,10985.0,12674.0,12014.0,10919.0,8730.0
16873,2.643478260869565,230,2004-01-22,2005-12-28,706,2003,1,100.0,47.0,37.0,23.0,23.0
16874,3.9741100323624594,309,2003-01-24,2005-12-27,1068,1982,21,80.0,68.0,74.0,42.0,45.0
16875,4.521739130434782,23,2005-10-14,2005-12-26,73,2005,0,2.0,5.0,3.0,4.0,9.0
16876,3.4175217048145226,1267,2002-08-27,2005-12-31,1222,1995,7,332.0,264.0,251.0,208.0,212.0
16877,2.9382422802850354,421,2003-01-10,2005-12-31,1086,1987,16,198.0,97.0,58.0,43.0,25.0
16878,3.3427762039660056,353,2004-02-08,2005-12-28,689,2001,3,104.0,70.0,52.0,59.0,68.0
16879,3.709844920232759,143668,1999-12-08,2005-12-31,2215,1997,2,26440.0,32492.0,32261.0,29247.0,23228.0
16880,2.7828054298642533,221,2003-12-15,2005-12-22,738,1962,41,70.0,58.0,34.0,25.0,34.0
16881,3.564814814814815,540,2004-11-23,2005-12-31,403,2003,1,126.0,91.0,96.0,78.0,149.0
16882,3.13614743338391,117314,2003-04-11,2005-12-31,995,2003,0,22957.0,26309.0,25567.0,23113.0,19368.0
16883,3.473849372384937,5736,2000-06-08,2005-12-31,2032,1971,29,1663.0,1452.0,1104.0,902.0,615.0
16884,3.0728155339805827,206,2000-01-07,2005-12-31,2185,1976,24,80.0,49.0,29.0,24.0,24.0
16885,3.3946499339498017,3028,2000-11-24,2005-12-31,1863,1998,2,675.0,528.0,500.0,552.0,773.0
16886,4.121572212065813,1094,2004-06-22,2005-12-31,557,1978,26,220.0,228.0,199.0,226.0,221.0
16887,3.433048433048433,3159,2003-04-03,2005-12-31,1003,2002,1,939.0,611.0,551.0,518.0,540.0
16888,3.2588235294117647,170,2002-11-13,2005-12-20,1133,2002,0,63.0,39.0,24.0,24.0,20.0
16889,3.601889067524116,4976,2000-01-06,2005-12-31,2186,1969,31,1534.0,1365.0,956.0,759.0,362.0
16890,3.5267390430237238,2487,2002-05-22,2005-12-31,1319,2001,1,926.0,635.0,486.0,294.0,146.0
16891,3.5961161589168005,16839,2000-02-11,2005-12-31,2150,1994,6,3848.0,3838.0,3451.0,3118.0,2584.0
16892,3.168141592920354,226,2004-01-03,2005-12-29,726,2003,1,81.0,41.0,37.0,34.0,33.0
16893,3.0476190476190474,189,2003-12-27,2005-12-30,734,2002,1,77.0,33.0,35.0,27.0,17.0
16894,3.492412746585736,1318,2000-01-07,2005-12-30,2184,1951,49,463.0,332.0,232.0,170.0,121.0
16895,3.9330912863070537,1928,2003-08-24,2005-12-29,858,1981,22,544.0,470.0,388.0,328.0,198.0
16896,2.844262295081968,122,2003-09-13,2005-12-19,828,2000,3,42.0,28.0,23.0,17.0,12.0
16897,3.357142857142857,154,2005-02-19,2005-12-31,315,1962,43,55.0,30.0,33.0,13.0,23.0
16898,2.941558441558441,154,2005-04-06,2005-12-30,268,2003,2,72.0,45.0,15.0,8.0,14.0
16899,2.2831858407079646,113,2000-03-16,2005-12-22,2107,1993,7,45.0,18.0,17.0,21.0,12.0
16900,3.673469387755102,392,2004-07-31,2005-12-31,518,2004,0,83.0,51.0,63.0,76.0,119.0
16901,3.267073394682609,49009,1999-12-24,2005-12-31,2199,1990,9,9506.0,10935.0,10591.0,9687.0,8290.0
16902,3.404225352112676,710,2004-04-01,2005-12-30,638,1974,30,210.0,185.0,132.0,102.0,81.0
16903,3.7291505791505792,5180,2000-05-28,2005-12-31,2043,1975,25,1365.0,1370.0,1083.0,839.0,523.0
16904,3.4719101123595504,89,2005-03-05,2005-12-20,290,2003,2,29.0,11.0,11.0,11.0,27.0
16905,3.430125247198418,3034,2003-09-22,2005-12-31,831,1977,26,985.0,742.0,560.0,451.0,296.0
16906,2.911764705882353,170,2003-12-03,2005-12-28,756,2002,1,72.0,32.0,30.0,23.0,13.0
16907,3.879778672032193,1988,2001-10-16,2005-12-31,1537,1998,3,565.0,522.0,418.0,335.0,148.0
16908,2.999583159649854,4798,2000-01-06,2005-12-31,2186,1997,3,1472.0,1045.0,878.0,727.0,676.0
16909,3.768518518518519,108,2005-04-23,2005-12-31,252,2002,3,27.0,21.0,13.0,19.0,28.0
16910,1.703125,256,2003-07-02,2005-12-23,905,2003,0,107.0,49.0,51.0,29.0,20.0
16911,3.920863309352518,1529,2000-01-06,2005-12-31,2186,1947,53,492.0,403.0,308.0,197.0,129.0
16912,3.523107382900016,38386,2000-06-21,2005-12-31,2019,2000,0,9462.0,9692.0,8207.0,6406.0,4619.0
16913,3.681794871794872,7800,2003-08-02,2005-12-31,882,1995,8,1713.0,1735.0,1530.0,1454.0,1368.0
16914,3.703096539162113,549,2002-01-05,2005-12-28,1453,1960,42,216.0,144.0,85.0,61.0,43.0
16915,3.534482758620689,348,2004-04-23,2005-12-30,616,2001,3,103.0,54.0,56.0,60.0,75.0
16916,2.9740259740259742,154,2003-09-09,2005-12-28,841,2003,0,55.0,32.0,22.0,22.0,23.0
16917,3.724166666666666,2400,2003-09-01,2005-12-31,852,1997,6,719.0,500.0,471.0,384.0,326.0
16918,4.088524590163934,2440,2004-10-18,2005-12-31,439,2004,0,443.0,464.0,480.0,495.0,558.0
16919,3.68609865470852,223,2004-08-12,2005-12-25,500,2002,2,71.0,41.0,38.0,40.0,33.0
16920,4.1518937914877005,2561,2000-01-08,2005-12-31,2184,1963,37,646.0,569.0,505.0,446.0,395.0
16921,2.536842105263158,95,2005-02-17,2005-12-30,316,1993,12,45.0,21.0,10.0,9.0,10.0
16922,3.504537810454337,71951,2003-10-05,2005-12-31,818,2003,0,16953.0,17069.0,15021.0,12695.0,10213.0
16923,3.306024096385542,415,2001-06-12,2005-12-29,1661,1993,8,125.0,83.0,79.0,69.0,59.0
16924,2.88695652173913,115,2003-09-12,2005-12-09,819,2003,0,29.0,32.0,23.0,19.0,12.0
16925,3.183333333333333,180,2001-01-04,2005-12-19,1810,1997,4,64.0,30.0,22.0,27.0,37.0
16926,3.1891622340425534,3008,2000-02-10,2005-12-31,2151,1999,1,1003.0,789.0,611.0,395.0,210.0
16927,3.80564263322884,1276,2003-09-12,2005-12-30,840,2001,2,320.0,255.0,210.0,231.0,260.0
16928,3.5348837209302326,129,2003-11-09,2005-12-22,774,2003,0,48.0,32.0,16.0,12.0,21.0
16929,3.0163934426229506,244,2000-02-24,2005-12-30,2136,1967,33,67.0,55.0,45.0,47.0,30.0
16930,3.0641530936891592,21059,2002-08-21,2005-12-31,1228,2002,0,5381.0,4934.0,4186.0,3569.0,2989.0
16931,3.5352036395147315,9232,2000-08-27,2005-12-31,1952,2000,0,1946.0,1968.0,1866.0,1699.0,1753.0
16932,3.102601156069364,692,2003-07-27,2005-12-31,888,1997,6,187.0,135.0,98.0,137.0,135.0
16933,2.3063829787234043,235,2001-08-28,2005-12-29,1584,1994,7,102.0,52.0,41.0,19.0,21.0
16934,3.566225165562914,302,2004-12-29,2005-12-28,364,2004,0,88.0,42.0,50.0,60.0,62.0
16935,3.171821305841924,291,2003-09-13,2005-12-27,836,1999,4,87.0,59.0,32.0,57.0,56.0
16936,2.943284620737648,2874,2000-01-07,2005-12-31,2185,1997,3,1061.0,729.0,549.0,358.0,177.0
16937,4.003795866722902,4742,2004-06-16,2005-12-31,563,1996,8,938.0,950.0,929.0,899.0,1026.0
16938,3.873191489361702,1175,2003-06-24,2005-12-29,919,1992,11,334.0,234.0,258.0,181.0,168.0
16939,3.502983802216539,2346,2001-04-12,2005-12-30,1723,1970,31,698.0,633.0,445.0,363.0,207.0
16940,3.989690721649485,194,2005-08-07,2005-12-31,146,2003,2,51.0,31.0,48.0,30.0,34.0
16941,3.973096737263881,1747,2004-10-08,2005-12-31,449,1964,40,445.0,460.0,361.0,326.0,155.0
16942,3.8568548387096775,1488,2004-08-13,2005-12-27,501,2003,1,298.0,233.0,220.0,288.0,449.0
16943,3.665168539325842,890,2003-02-14,2005-12-27,1047,2000,3,280.0,226.0,166.0,133.0,85.0
16944,2.765573770491803,4880,2003-05-08,2005-12-30,967,2003,0,1583.0,1262.0,936.0,655.0,444.0
16945,2.378461538461538,650,2003-02-20,2005-12-29,1043,1989,14,264.0,137.0,93.0,81.0,75.0
16946,3.7455414012738855,6280,2002-05-29,2005-12-31,1312,1995,7,1425.0,1475.0,1358.0,1226.0,796.0
16947,3.865504358655044,2409,2004-12-17,2005-12-31,379,1980,24,636.0,553.0,498.0,414.0,308.0
16948,3.2084156837743065,47055,2004-10-11,2005-12-31,446,2004,0,11054.0,11318.0,10182.0,8560.0,5941.0
16949,3.014446227929374,623,1999-12-24,2005-12-28,2196,1976,23,262.0,146.0,96.0,77.0,42.0
16950,1.9615384615384612,130,2004-12-26,2005-12-28,367,2003,1,47.0,26.0,23.0,16.0,18.0
16951,3.786624203821656,628,2005-06-29,2005-12-31,185,1970,35,156.0,134.0,111.0,122.0,105.0
16952,3.462012636769918,12978,2000-01-05,2005-12-31,2187,1989,11,2964.0,2847.0,2621.0,2312.0,2234.0
16953,2.5421686746987957,83,2000-01-13,2005-12-18,2166,1997,3,39.0,18.0,8.0,10.0,8.0
16954,4.333190133037694,144320,2001-03-02,2005-12-31,1765,1989,12,21833.0,29157.0,31735.0,32296.0,29299.0
16955,3.2572614107883817,241,2004-08-06,2005-12-20,501,1978,26,78.0,40.0,36.0,34.0,53.0
16956,3.9936758893280633,1265,2000-01-13,2005-12-29,2177,1991,9,360.0,302.0,251.0,194.0,158.0
16957,2.6184210526315788,152,2004-09-26,2005-12-22,452,2003,1,63.0,25.0,24.0,22.0,18.0
16958,3.568228105906313,491,2004-07-21,2005-12-31,528,1968,36,125.0,100.0,84.0,79.0,103.0
16959,3.693110647181628,479,2000-01-11,2005-12-29,2179,1999,1,146.0,95.0,86.0,79.0,73.0
16960,3.3600993377483444,1208,2002-04-22,2005-12-31,1349,1991,11,347.0,307.0,236.0,200.0,118.0
16961,3.466498103666245,791,2003-06-18,2005-12-27,923,2003,0,258.0,177.0,147.0,106.0,103.0
16962,2.6423357664233578,137,2003-06-06,2005-12-26,934,2002,1,42.0,26.0,25.0,18.0,26.0
16963,2.5347222222222223,144,2004-12-13,2005-12-28,380,2002,2,57.0,30.0,18.0,26.0,13.0
16964,2.3956834532374103,278,2001-11-03,2005-12-30,1518,2001,0,92.0,76.0,40.0,35.0,35.0
16965,3.5531914893617023,141,2003-12-03,2005-12-17,745,2003,0,39.0,32.0,18.0,23.0,29.0
16966,2.994565217391304,184,2003-09-09,2005-12-13,826,1982,21,72.0,45.0,22.0,22.0,23.0
16967,3.3205163416643777,3641,2000-01-08,2005-12-31,2184,1990,10,1101.0,775.0,652.0,577.0,536.0
16968,3.0556792873051224,449,2003-09-26,2005-12-28,824,2000,3,172.0,106.0,71.0,61.0,39.0
16969,3.925480590811252,53892,2002-01-29,2005-12-31,1432,2001,1,11122.0,12594.0,12040.0,10662.0,7474.0
16970,3.0175044162518065,6227,2000-10-29,2005-12-31,1889,2000,0,1804.0,1372.0,1126.0,943.0,982.0
16971,2.967857142857143,280,2004-01-13,2005-12-20,707,1997,7,97.0,57.0,47.0,35.0,44.0
16972,3.103448275862069,174,2000-09-04,2005-12-30,1943,2000,0,75.0,43.0,27.0,16.0,13.0
16973,3.700854700854701,117,2005-01-04,2005-12-31,361,2000,5,40.0,33.0,21.0,14.0,9.0
16974,2.743589743589744,78,2000-12-30,2005-10-21,1756,2000,0,25.0,22.0,14.0,7.0,10.0
16975,3.1403669724770644,1090,2001-11-08,2005-12-18,1501,1936,65,412.0,250.0,184.0,145.0,99.0
16976,3.5072463768115942,138,2005-09-30,2005-12-29,90,2005,0,50.0,20.0,26.0,18.0,24.0
16977,3.088124620675703,24715,2003-09-17,2005-12-31,836,2003,0,7961.0,6455.0,4828.0,3409.0,2062.0
16978,2.988174427198817,1353,2000-01-09,2005-12-30,2182,1981,19,585.0,314.0,207.0,125.0,122.0
16979,3.373170731707317,410,2004-04-16,2005-12-31,624,1968,36,134.0,97.0,68.0,54.0,57.0
16980,2.238636363636364,88,2001-01-02,2005-12-26,1819,1957,44,53.0,15.0,8.0,6.0,6.0
16981,2.853006681514477,449,2003-02-27,2005-12-31,1038,1989,14,161.0,99.0,58.0,59.0,72.0
16982,3.598074608904934,1662,2003-02-11,2005-12-31,1054,1983,20,417.0,320.0,323.0,294.0,308.0
16983,3.4743589743589745,546,2000-01-09,2005-12-27,2179,1987,13,182.0,128.0,94.0,81.0,61.0
16984,3.2265824450585603,37995,2004-02-19,2005-12-31,681,2004,0,7155.0,7732.0,7612.0,7603.0,7893.0
16985,2.8114285714285714,175,2004-08-11,2005-12-26,502,1982,22,55.0,41.0,25.0,32.0,22.0
16986,3.7694929697486153,2347,2000-01-12,2005-12-31,2180,1948,52,724.0,576.0,452.0,358.0,237.0
16987,3.2301587301587302,126,2004-05-14,2005-12-22,587,1974,30,33.0,29.0,21.0,30.0,13.0
16988,2.329700272479564,367,2004-06-07,2005-12-28,569,2000,4,157.0,76.0,56.0,43.0,35.0
16989,2.074418604651163,215,2000-05-14,2005-12-18,2044,1997,3,82.0,59.0,38.0,23.0,13.0
16990,3.544117647058824,136,2005-09-11,2005-12-31,111,2005,0,37.0,24.0,21.0,26.0,28.0
16991,3.430179028132992,1955,2004-03-05,2005-12-31,666,1994,10,306.0,253.0,330.0,380.0,686.0
16992,3.66503084057449,22211,1999-12-16,2005-12-31,2207,1996,3,5573.0,5707.0,4954.0,3800.0,2177.0
16993,3.773570898292502,1347,2003-10-21,2005-12-31,802,2002,1,387.0,313.0,247.0,222.0,178.0
16994,4.009345794392523,13910,2002-12-24,2005-12-31,1103,1973,29,3229.0,3251.0,2976.0,2506.0,1948.0
16995,3.834969153112732,7132,2000-10-28,2005-12-31,1890,1964,36,2211.0,1859.0,1389.0,1046.0,627.0
16996,3.4150943396226414,53,2005-08-26,2005-12-22,118,1979,26,18.0,8.0,6.0,7.0,14.0
16997,3.389424753050552,34420,1999-12-24,2005-12-31,2199,1996,3,7595.0,8710.0,7663.0,6172.0,4280.0
16998,2.313043478260869,230,2002-08-21,2005-12-25,1222,1982,20,95.0,53.0,31.0,21.0,30.0
16999,2.480769230769231,208,2002-09-10,2005-11-30,1177,1989,13,58.0,33.0,44.0,42.0,31.0
17000,2.847619047619048,105,2000-01-12,2005-12-22,2171,1957,43,62.0,20.0,11.0,5.0,7.0
17001,3.74788902291918,829,2004-11-30,2005-12-30,395,1931,73,233.0,204.0,173.0,131.0,88.0
17002,3.6849521513073618,26542,2000-01-05,2005-12-31,2187,1997,3,4367.0,5189.0,5298.0,5526.0,6162.0
17003,4.043705153294194,3066,2000-01-13,2005-12-31,2179,1964,36,788.0,686.0,621.0,558.0,413.0
17004,3.62363408775669,29559,2000-01-05,2005-12-31,2187,1978,22,7091.0,7207.0,6120.0,5104.0,4037.0
17005,3.2624338624338622,945,2001-04-08,2005-12-31,1728,1975,26,384.0,197.0,151.0,114.0,99.0
17006,3.0577507598784197,329,2003-06-04,2005-12-30,940,1983,20,123.0,70.0,44.0,37.0,55.0
17007,3.670190274841437,946,2004-04-05,2005-12-31,635,1987,17,241.0,143.0,153.0,192.0,217.0
17008,3.4342557720648434,24428,2004-08-03,2005-12-31,515,2004,0,6471.0,5972.0,5053.0,4131.0,2801.0
17009,3.0975800156128024,2562,2002-11-14,2005-12-31,1143,1986,16,811.0,594.0,465.0,377.0,315.0
17010,3.6176277850589775,3052,2003-07-26,2005-12-31,889,2003,0,997.0,725.0,599.0,421.0,310.0
17011,3.088888888888889,135,2004-04-25,2005-12-29,613,1954,50,62.0,26.0,16.0,14.0,17.0
17012,4.00834879406308,1078,2003-02-21,2005-12-31,1044,1960,43,251.0,219.0,216.0,186.0,206.0
17013,2.7471264367816093,174,2003-07-30,2005-12-21,875,1997,6,61.0,34.0,27.0,22.0,30.0
17014,3.048990116029222,2327,2001-06-06,2005-12-31,1669,1990,11,847.0,533.0,403.0,284.0,260.0
17015,2.913565426170468,833,2005-02-20,2005-12-28,311,2003,2,270.0,207.0,157.0,126.0,73.0
17016,3.7542372881355934,118,2005-07-14,2005-12-02,141,2005,0,46.0,16.0,20.0,13.0,23.0
17017,2.97557003257329,614,2002-12-02,2005-12-30,1124,2002,0,228.0,132.0,117.0,82.0,55.0
17018,2.9473684210526314,76,2005-02-20,2005-12-17,300,1982,23,33.0,12.0,4.0,12.0,15.0
17019,3.193548387096774,248,2003-11-13,2005-12-30,778,1999,4,102.0,48.0,39.0,29.0,30.0
17020,3.240025332488917,1579,2004-03-15,2005-12-31,656,1996,8,484.0,340.0,318.0,235.0,202.0
17021,3.7243589743589753,156,2004-09-09,2005-12-31,478,1993,11,50.0,29.0,25.0,27.0,25.0
17022,2.7888888888888888,270,2000-05-14,2005-12-26,2052,1932,68,103.0,69.0,41.0,33.0,24.0
17023,3.3722492471623813,21585,2001-10-21,2005-12-31,1532,2001,0,6838.0,5832.0,4275.0,2901.0,1739.0
17024,3.125,344,2004-11-06,2005-12-30,419,2004,0,123.0,76.0,54.0,42.0,49.0
17025,2.696414950419527,1311,2003-07-16,2005-12-29,897,2003,0,468.0,332.0,237.0,184.0,90.0
17026,2.8952,3750,1999-12-30,2005-12-31,2193,1999,0,1100.0,810.0,662.0,565.0,613.0
17027,3.0535870516185475,4572,2000-10-02,2005-12-30,1915,2000,0,1520.0,1109.0,837.0,624.0,482.0
17028,3.1981268011527377,1388,2000-01-12,2005-12-26,2175,1998,2,439.0,276.0,215.0,206.0,252.0
17029,3.309090909090909,110,2001-04-16,2005-12-29,1718,2000,1,48.0,18.0,20.0,12.0,12.0
17030,2.768261964735516,397,2004-08-03,2005-12-31,515,2004,0,114.0,62.0,61.0,64.0,96.0
17031,3.174875204159094,43471,2003-01-06,2005-12-31,1090,2002,1,11522.0,11339.0,9392.0,7095.0,4123.0
17032,2.890322580645161,155,2003-04-25,2005-12-22,972,2000,3,56.0,33.0,27.0,19.0,20.0
17033,3.4968666069829903,1117,2005-03-23,2005-12-31,283,2004,1,372.0,304.0,196.0,141.0,104.0
17034,1.874172185430464,151,2002-05-24,2005-12-18,1304,2001,1,71.0,33.0,19.0,13.0,15.0
17035,2.5570342205323198,1578,2002-05-16,2005-12-28,1322,2001,1,532.0,383.0,302.0,206.0,155.0
17036,4.059755102040817,6125,2001-10-10,2005-12-30,1542,2001,0,1500.0,1413.0,1242.0,1035.0,935.0
17037,2.852564102564102,156,2002-11-06,2005-11-18,1108,2002,0,63.0,32.0,30.0,19.0,12.0
17038,2.595238095238096,126,2001-07-15,2005-12-20,1619,2000,1,35.0,27.0,25.0,14.0,25.0
17039,3.7212317666126418,617,2003-09-01,2005-12-31,852,2002,1,230.0,133.0,100.0,72.0,82.0
17040,2.4285714285714284,175,2002-12-04,2005-11-26,1088,2001,1,75.0,32.0,32.0,16.0,20.0
17041,2.3684210526315788,114,2000-11-30,2005-12-20,1846,1999,1,30.0,22.0,22.0,21.0,19.0
17042,3.258426966292135,178,2004-05-14,2005-12-28,593,1994,10,66.0,49.0,30.0,17.0,16.0
17043,3.3067484662576687,326,2003-10-17,2005-12-31,806,2001,2,97.0,56.0,39.0,55.0,79.0
17044,2.933333333333333,660,2002-06-20,2005-12-21,1280,1995,7,272.0,147.0,114.0,79.0,48.0
17045,3.0721649484536084,97,2005-07-22,2005-12-28,159,2004,1,41.0,22.0,18.0,6.0,10.0
17046,3.5121951219512195,574,2004-03-05,2005-12-30,665,2004,0,137.0,114.0,117.0,113.0,93.0
17047,3.00982486117044,2341,2001-01-18,2005-12-29,1806,1996,5,820.0,613.0,445.0,291.0,172.0
17048,2.754621848739496,595,2000-01-22,2005-12-30,2169,1996,4,212.0,121.0,81.0,84.0,97.0
17049,3.0662020905923346,287,2004-08-28,2005-12-27,486,2004,0,76.0,45.0,61.0,51.0,54.0
17050,3.2463199214916583,3057,2000-01-12,2005-12-31,2180,1985,15,845.0,647.0,537.0,531.0,497.0
17051,3.00711743772242,281,2003-05-12,2005-12-26,959,1998,5,136.0,57.0,46.0,20.0,22.0
17052,3.9911131898971,2138,2002-09-12,2005-12-30,1205,1977,25,555.0,491.0,447.0,366.0,279.0
17053,3.0064281382656155,24735,2000-09-10,2005-12-31,1938,2000,0,7528.0,6933.0,5157.0,3414.0,1703.0
17054,2.5581613508442778,1066,2004-10-02,2005-12-31,455,1993,11,344.0,249.0,228.0,146.0,99.0
17055,3.79520295202952,542,2004-09-17,2005-12-29,468,2004,0,116.0,106.0,113.0,100.0,107.0
17056,3.578347578347578,351,2004-06-23,2005-12-31,556,1979,25,115.0,66.0,66.0,59.0,45.0
17057,3.6515742623221055,18199,1999-12-31,2005-12-31,2192,1989,10,3992.0,4152.0,3900.0,3495.0,2660.0
17058,2.868245743893412,1351,2000-01-05,2005-12-29,2185,1995,5,595.0,281.0,205.0,145.0,125.0
17059,3.75284306292646,1319,2003-04-04,2005-12-31,1002,1946,57,402.0,327.0,243.0,204.0,143.0
17060,2.9577464788732395,142,2001-01-06,2005-12-27,1816,1999,2,56.0,37.0,16.0,20.0,13.0
17061,3.3822525597269624,293,2004-01-23,2005-12-27,704,2003,1,99.0,73.0,56.0,41.0,24.0
17062,2.674491392801252,2556,2005-06-10,2005-12-31,204,2002,3,763.0,597.0,480.0,396.0,320.0
17063,3.011130136986301,1168,2000-08-04,2005-12-31,1975,2000,0,448.0,273.0,207.0,136.0,104.0
17064,3.486484973977279,17869,1999-11-11,2005-12-30,2241,1984,15,4855.0,4557.0,3764.0,2858.0,1835.0
17065,2.103448275862069,116,2003-01-13,2005-12-20,1072,1992,11,56.0,21.0,18.0,12.0,9.0
17066,3.795165394402036,1572,2003-12-07,2005-12-31,755,1975,28,339.0,293.0,290.0,310.0,340.0
17067,3.0085836909871246,466,2003-04-22,2005-12-31,984,2002,1,147.0,124.0,94.0,64.0,37.0
